id_response;linha_produto;modulo;processo;subprocesso;requisito;resposta;observacao
14919;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Cotação de Compras;Permitir desmembrar e fazer cotações em separado por item da requisição.;Atende;
14920;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Cotação de Compras;Permitir agrupar itens de várias requisições em uma mesma cotação.;Atende;
14921;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Cotação de Compras;Para Fornecedores sem acesso ao processo WEB (por qualquer motivo) propiciar a transmissão eletrônica da Cotação aos fornecedores via E-Mail (cadastro do contato) para preenchimento da cotação eletrônicamente (INDIVIDUALMENTE). Permitindo posteriormente o upload de arquivo de retorno da cotação no ERP assim como a entrada manual pelo comprador;Atende;
14922;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Cotação de Compras;Possibilitar a anexação de documentos e dados da especificação técnica do item no envio das cotações (minimo 30 MB);Atende;Conectar Fluig GED ao ERP
14923;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Cotação de Compras;Configurar prazos (data/hora) para respostas do fornecedores com possibilidade de postergar o prazo e disparo de alerta caso não haja resposta do fornecedor até o vencimento;Atende Parcial;Ponto de entrada para criar aletra caso a data da necessidade expire.
14924;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Cotação de Compras;Encerrar automaticamente a Cotação assim que todos os Fornecedores consultados tenham se manifestado colocando proposta ou declinando.;Atende;
14925;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Cotação de Compras;Permitir a geração e gestão de cotação em moeda estrangeira.;Atende;
14926;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Cotação de Compras;Disponibilizar interface amigável para os fornecedores informarem os itens dias para entrega (Config de dias uteis ou corridos) Qtd atendida preço impostos frete moeda CNPJ de faturamento e etc.;Atende;
14927;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Cotação de Compras;Possibilitar ao Fornecedor digitar e registrar sua Cotação/Proposta através de Formulário WEB anexando documentos (PDF).;Atende;
14928;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Cotação de Compras;Permitir ao Comprador digitar e registrar as Propostas obrigatoriamente incluindo documento que comprove a origem das informações (Orçamento Proposta Técnica e Comercial Cotação etc.);Atende;
14929;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Cotação de Compras;Possibilitar a reabertura da Cotação para uma nova rodada de apresentação de propostas;Atende;
14930;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Cotação de Compras;O ERP deve sinalizar caso o valor da Proposta do Fornecedor por item seja superior ao último fornecimento;Atende;
14931;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Cotação de Compras;Permitir definir automaticamente o fornecedor ganhador do processo de compra através da Sugestão de Compra - Avaliar as propostas e sugerir a proposta com o melhor preço.;Atende;Análise da Cotação
14932;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Cotação de Compras;Permitir definir manual e gerencialmente o fornecedor ganhador do processo de compra registrando um parecer do comprador sobre o critério técnico e/ou comercial utilizado para definir o ganhador.;Atende;
14933;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Cotação de Compras;WORKFLOW de Processo de aprovação da cotação pela hierarquia de Compras e/ou responsável pelo Centro de Custos com controle de alçada;Atende;
14934;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Pedido de Compras;Gerar automaticamente o Pedido de Compras para o vencedor com os dados aprovados no workflow;Atende;
14935;Analytics by GoodData;;Compras e Suprimentos;Pedido de Compras;Possibilitar a apuração e demonstração de Savings de negociação caso o comprador consiga fechar o pedido por valor inferior ao da última compra realizada para o mesmo item/SKU;Atende;
14936;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Pedido de Compras;Permitir possíveis alterações no rateio do valor do pedido em relação ao registrado na RC original por centro de custo conta contábil etc;Atende;
14937;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Pedido de Compras;Possibilitar a criação de um programa de remessa referente ao pedido de compras com a definição de entrega parcelada pelo fornecedor dos materiais (SKU quantidade data de entrega);Atende;
14938;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Pedido de Compras;Disponibilizar Painéis de consulta de Pedidos com informações de status do pedido histórico de atendimento saldo de entrega previsão de chegada filtros por fornecedor produto pedido contrato de compras entre outras a serem configuradas pelo próprio usuário sem necessidade de recurso com conhecimento de programação;Atende;
14939;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Integração com o Sistema Externo de TMS (E-cargo);No caso da criação do Pedido de Compras (FOB) o ERP deverá exportar para o sistema externo de TMS (Ecargo) os dados de cada pedido para o TMS realizar a simulações do custeio do frete e definição da Transportadora;Atende Parcial;Desenvolver a exportação para o TMS terceiro
14940;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Integração com o Sistema Externo de TMS (E-cargo);O ERP deverá importar os dados de retorno do TMS externo incluindo a transportadora e a estimativa de custos de frete de modo a criar automaticamente o Pedido de Compra de frete referente ao Pedido de Compra das mercadorias;Atende Parcial;Desenvolvimento da importação de dados do TMS terceiro / pedido e frete
14941;TOTVS Backoffice - Linha Protheus;Gestão de Contratos;Compras e Suprimentos;Contrato de Compras;Possibilitar também a criação de um Contrato de Compras com a cotação aprovada informando dados complementares como período de validade montande de fornecimento marcos de faturamento processos de atualização de valores aprovações etc a partir do qual poderão ser gerados diversos pedidos de compras para o mesmo contrato sem a necessidade de RC cotação e aprovações;Atende;
14942;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Contrato de Compras;Disponibilizar e oficializar o pedido de compras para o fornecedor tanto através do processo WEB utilizado na cotação como também permitir o envio do pedido (em arquivo PDF gerado pelo ERP) através do email cadastrado;Atende Parcial;Atualmente temos um parâmetro que dispara o e-mail porém os dados do pedido vão no corpo do e-mail e não em PDF. A visualização do pedido de compras pode se dar a partir do Portal de Fornecedores.
14943;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Integração de Pedidos gerados no ERP com o ambiente da HP;Envio de arquivo de pedido de compras para a HP através de EDI (ou outra forma de integração a ser definida em projeto);Atende Parcial;Envio do arquivo para HP conforme o modelo a ser definido
14944;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Integração de Pedidos gerados no ERP com o ambiente da HP;Recebimento de arquivo da HP com a confirmação do pedido assim como a relação de Serial Numbers a ser fornecida em cada DANFE;Atende Parcial;Customização provável ao receber a NFE via Transmite vinculando o Serial
14945;TOTVS Backoffice - Linha Protheus;Gestão de Contratos;Compras e Suprimentos;Contrato de Compras;Possibilitar a medição do Serviço (avanço produação etc) de acordo com os períodos e marcos estabelecidos no contrato com respectiva aprovação de ambos os lados (Simpress e Fornecedor) de modo a permitir ao parceiro gerar o faturamento dos serviços prestados conforme aprovado;Atende;
14946;TOTVS Backoffice - Linha Protheus;Gestão de Contratos;Compras e Suprimentos;Contrato de Compras;Alertar sobre vencimentos de CONTRATOS ou SALDO INSUFICIENTE para fins de renovação. Controlar e registrar todas as revisões dos contratos.;Atende;
14947;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Contrato de Compras;Configurar workflow de aprovação para qualquer alteração no contrato;Atende;Aprovação padrão do ERP
14948;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Contrato de Compras;Disponibilizar para os Fornecedores informações financeiras sobre NF Faturas a receber (com data prevista) / recebidas (com data de pagamento) / devolvidas / estornadas / etc.;Atende;
14949;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Compra por Catálogo (uso e consumo Simpress);Disponibilizar acesso WEB para o fornecedor incluir e atualizar dados de produtos genéricos de uso e consumo;Atende;Condicionado a existência de um código cadastrado previamente mesmo sendo genérico
14950;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Compra por Catálogo (uso e consumo Simpress);Possibilitar a realização de negociação e fechamento de contrato (ou pedido Pai) para os itens genéricos de uso e consumo;Atende;Condicionado a existência de um código cadastrado previamente mesmo sendo genérico
14951;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Compra por Catálogo (uso e consumo Simpress);Possibilitar que as RCs para estes itens de uso e consumo (pré-negociados em contrato ou pedido Pai) geradas pelos usuários e aprovados por WF sejam automaticamente convertidas em Pedidos de Compras e enviados ao fornecedor;Atende;
14952;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Operação Triangular;Especificamente para o processo de compra de PAPEL A4 que atende a operação de CONSUMÍVEIS o ERP deverá ser capaz de configurar uma Operação Triangular de Notas Fiscais onde a Simpress emite o PC aos fornecedores (GIMBA ou BRSUPPLY) e envia os mesmos através de API com os respectivos sistemas dos fornecedores. O fornecedores por sua vez também através de integração sistemica emitem as notas fiscais de venda para a Simpress e de remessa por conta e ordem para o cliente final. A operação se encerra com a emissão de nf de simples remessa para locação pela Simpress destinada ao cliente final.;Atende Parcial;Customização / Integração / Entender se será API / Ws ou outro meio.
14953;TOTVS Backoffice - Linha Protheus;Compras;Compras e Suprimentos;Compra para Contrato de Vendas;Pedido vinculado ao Contrato de Vendas possibilitando a identificação dos produtos no recebimento da DANFE (registro do SN ou Nº de imobilizado) para a correta destinação ao atendimento exclusivo do contrato;Atende;
14954;TOTVS Backoffice - Linha Protheus;Gestão de Contratos;Compras e Suprimentos;Medição de Serviços;Disponibilizar ferramenta para realização de medições de serviços comprados (Folha de Registro de Serviço) para Contratos;Atende;
14955;TOTVS Backoffice - Linha Protheus;Gestão de Contratos;Compras e Suprimentos;Medição de Serviços;Disponibilizar ferramenta para realização de medições de serviços comprados (Folha de Registro de Serviço) para Ordens de Compras;Atende;
14956;TOTVS Backoffice - Linha Protheus;Gestão de Contratos;Compras e Suprimentos;Medição de Serviços;Disponibilizar ferramenta para registrar a data de competência da efetiva prestação do serviço.;Atende;
14957;TOTVS Backoffice - Linha Protheus;Gestão de Contratos;Compras e Suprimentos;Medição de Serviços;O ERP deverá ser capaz e receber dados de medição através de integração com sistema externo (Política Nacional) de modo a possibilitar o registro automático da medição;Atende Parcial;O ERP realiza a medição por padrão porém a questão de recepção de medição de um sistema externo deve ser desenvolvida a integração de forma a se conectar com o ERP e disparar os demais processos padrões do ERP posteriormente.
14958;TOTVS Backoffice - Linha Protheus;Gestão de Contratos;Compras e Suprimentos;Medição de Serviços;Registrar e controlar medições de serviços executados com atualização do saldo de Contratos ou Ordens de Compras de Serviços.;Atende;
14959;TOTVS Backoffice - Linha Protheus;Gestão de Contratos;Compras e Suprimentos;Medição de Serviços;Disponibilizar WORKFLOW para aprovação de medições de serviços (Folha de Registro de Serviço) com controle de alçada e rastreabilidade.;Atende;Integração do Pedido de Compras gerado. - Alçada de aprovação
